STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,currency,Currency,estruct,Earnings structure,ecase,Earnings case,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2010,,33556.89,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2011,,34313.38,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2012,,35041.10,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2013,,35537.43,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2014,,36279.55,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2015,,37098.03,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2016,,37795.57,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2017,,38391.28,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2018,,39524.89,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2019,,40832.65,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2020,,41267.75,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2021,,42545.20,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DE,Germany,2022,,44326.51,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2000,,27145.29,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2001,,28343.05,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2002,,29598.84,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2003,,30480.62,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2004,,31167.63,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2005,,31565.96,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2006,,32474.11,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2007,,33868.58,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2008,,35175.49,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2009,,36263.71,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2010,,37937.47,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2011,,38739.65,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2012,,39221.73,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2013,,39496.14,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2014,,40075.03,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2015,,40438.19,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2016,,40828.02,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2017,,41433.79,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2018,,42410.18,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2019,,43248.43,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2020,,44147.70,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2021,,45263.82,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,DK,Denmark,2022,,46565.40,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2005,,24191.31,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2006,,24714.65,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2007,,25522.60,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2008,,26394.35,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2009,,27006.87,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2010,,27618.27,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2011,,28151.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2012,,28710.11,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2013,,29109.72,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2014,,29560.90,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2015,,30097.79,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2016,,30461.79,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2017,,30769.99,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2018,,31433.55,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2019,,32322.05,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2020,,32632.45,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2021,,33680.56,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA19,Euro area - 19 countries  (2015-2022),2022,,34668.76,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2013,,28906.24,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2014,,29343.80,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2015,,29877.16,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2016,,30238.67,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2017,,30543.00,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2018,,31203.80,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2019,,32086.60,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2020,,32397.77,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2021,,33441.22,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EA20,Euro area – 20 countries (from 2023),2022,,34425.41,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2000,,3515.27,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2001,,3952.44,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2002,,4349.34,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2003,,4650.22,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2004,,5210.21,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2005,,5829.30,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2006,,7224.87,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2007,,8403.41,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2008,,9797.26,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2009,,8914.38,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2010,,9005.12,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2011,,9510.34,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2012,,9998.73,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2013,,10631.78,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2014,,11101.03,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2015,,12457.62,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2016,,13432.31,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2017,,14235.04,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2018,,15559.29,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2019,,16411.20,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2020,,16686.22,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2021,,17542.04,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EE,Estonia,2022,,18560.83,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EL,Greece,2000,,14165.36,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EL,Greece,2001,,14537.80,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100,One-earner couple with two children earning 100% of the average earning,EL,Greece,2002,,15792.39,,,
